Rank by Integral,TOF (us),Rank by TOF,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,276.038,(127),8348.38,3.63019,(2),6242.03,(0),none
1,303.375,(128),6518.47,5.82349,(1),3511.75,(1),none
2,251.675,(126),2277.48,3.18961,(3),2004.88,(2),none
3,375.131,(129),1013.25,7.64006,(0),390.778,(23),none
4,191.354,(125),835.956,1.67063,(4),1357.48,(4),none
5,178.369,(124),408.406,1.66687,(5),776.74,(8),none
6,130.558,(122),392.94,0.734383,(7),1391.38,(3),none
7,121.311,(121),301.652,0.628045,(8),1245.86,(5),none
8,143.465,(123),284.572,0.828031,(6),864.832,(6),none
9,86.2893,(114),97.66,0.287159,(15),830.776,(7),none
10,118.033,(120),84.7511,0.610458,(9),396.3,(22),none
11,110.059,(119),83.1905,0.44149,(10),457.315,(14),none
12,87.5814,(115),65.7971,0.297517,(14),548.254,(9),none
13,104.091,(117),51.3307,0.372931,(12),326.533,(30),none
14,82.0638,(112),41.6498,0.229408,(16),427.542,(16),none
15,63.6752,(102),29.9891,0.154632,(23),496.083,(11),none
16,71.2767,(105),21.5987,0.153618,(24),329.142,(29),none
17,48.8824,(92),19.3208,0.0926054,(34),509.176,(10),none
18,81.296,(111),18.8179,0.20144,(19),217.29,(56),none
19,108.357,(118),17.2175,0.432576,(11),108.266,(122),none
20,73.4161,(106),17.0123,0.196053,(21),217.374,(54),none
21,96.1569,(116),15.3548,0.331044,(13),117.657,(116),none
22,80.0814,(110),15.201,0.202446,(17),176.938,(79),none
23,61.3896,(99),14.9636,0.134362,(27),279.868,(36),none
24,62.1272,(100),14.6623,0.130614,(29),271.382,(40),none
25,51.5998,(94),10.5537,0.0886093,(35),279.576,(37),none
26,58.6976,(97),10.5132,0.129587,(30),214.609,(57),none
27,63.9755,(103),10.1603,0.12294,(31),187.989,(71),none
28,75.8748,(109),9.98027,0.198331,(20),125.973,(109),none
29,62.6979,(101),9.52056,0.131172,(28),174.895,(83),none
30,82.7148,(113),9.29852,0.20209,(18),105.869,(125),none
31,68.142,(104),8.1557,0.138463,(26),135.428,(104),none
32,74.6881,(108),7.58673,0.146669,(25),122.116,(113),none
33,74.4858,(107),7.28799,0.169131,(22),116.699,(117),none
34,53.4272,(95),6.99648,0.0996565,(33),174.677,(84),none
35,54.8503,(96),6.52345,0.0872805,(37),170.412,(86),none
36,43.0568,(89),5.49655,0.0585639,(39),217.353,(55),none
37,59.439,(98),5.21734,0.114861,(32),111.323,(119),none
38,50.7378,(93),5.04764,0.0880752,(36),144.375,(100),none
39,38.3397,(85),4.05827,0.0273365,(42),487.32,(12),none
40,48.6419,(91),2.81913,0.0706076,(38),103.457,(126),none
41,43.5205,(90),2.68194,0.055183,(40),112.771,(118),none
42,39.2472,(88),2.0445,0.0486509,(41),107.209,(123),none
43,37.7491,(80),2.01645,0.0172063,(43),419.539,(18),none
44,31.5114,(41),1.83021,0.0121312,(48),466.134,(13),none
45,36.2199,(74),1.73773,0.0158605,(44),388.654,(24),none
46,26.7725,(0),1.40089,0.012812,(45),423.412,(17),none
47,37.9017,(81),1.32048,0.012495,(46),371.142,(25),none
48,37.0402,(77),1.19391,0.0121029,(49),429.542,(15),none
49,35.4986,(70),1.04964,0.00886625,(57),415.722,(19),none
50,34.4147,(62),1.01128,0.00942455,(55),408.352,(20),none
51,32.0643,(47),0.946294,0.0110609,(50),316.619,(31),none
52,31.2324,(40),0.87358,0.00768033,(64),399.148,(21),none
53,27.2697,(6),0.817548,0.00951982,(54),255.392,(44),none
54,29.6366,(29),0.787218,0.0087341,(58),339.98,(28),none
55,27.0848,(3),0.783141,0.00777205,(63),340.259,(27),none
56,34.6583,(64),0.719891,0.00955337,(53),342.728,(26),none
57,38.1705,(83),0.686418,0.0109247,(51),281.76,(35),none
58,34.5287,(63),0.611612,0.00937511,(56),271.49,(39),none
59,36.5806,(75),0.606671,0.0121676,(47),298.186,(33),none
60,37.3897,(79),0.595613,0.00999558,(52),259.413,(43),none
61,37.1556,(78),0.521947,0.00829343,(60),277.348,(38),none
62,38.6523,(87),0.476665,0.00793176,(61),242.652,(47),none
63,28.0074,(14),0.464414,0.00779137,(62),241.977,(48),none
64,29.2811,(27),0.447592,0.00571774,(87),310.854,(32),none
65,27.4335,(8),0.404664,0.00498956,(99),283.313,(34),none
66,30.0715,(32),0.367193,0.00657149,(70),221.292,(52),none
67,34.9515,(66),0.35348,0.00690347,(66),227.837,(50),none
68,31.8769,(45),0.352242,0.00653222,(72),251.663,(45),none
69,27.2452,(5),0.32831,0.00601197,(82),270.167,(41),none
70,28.7668,(23),0.313649,0.00475958,(103),263.1,(42),none
71,30.2866,(34),0.312533,0.00569928,(88),219.634,(53),none
72,26.9579,(1),0.311472,0.00497272,(100),246.15,(46),none
73,34.052,(59),0.301671,0.00624688,(78),194.462,(68),none
74,35.4443,(69),0.294502,0.00534176,(94),212.781,(60),none
75,38.0091,(82),0.288925,0.00754182,(65),165.093,(90),none
76,38.4788,(86),0.285353,0.00663639,(68),175.32,(82),none
77,32.3962,(51),0.281458,0.00656109,(71),196.532,(67),none
78,29.5108,(28),0.280518,0.00446828,(108),241.044,(49),none
79,33.225,(55),0.275924,0.00567508,(90),213.184,(59),none
80,31.0019,(39),0.274032,0.00642343,(74),191.102,(70),none
81,33.5551,(56),0.272552,0.00617423,(80),207.059,(64),none
82,33.6276,(57),0.272529,0.00581777,(85),207.262,(63),none
83,30.4767,(35),0.272465,0.00629938,(76),191.137,(69),none
84,33.6806,(58),0.271181,0.0057791,(86),183.393,(74),none
85,32.8797,(54),0.258244,0.00482037,(102),209.947,(62),none
86,28.5459,(20),0.254398,0.00525737,(95),184.802,(72),none
87,27.1611,(4),0.249062,0.00585223,(84),183.038,(75),none
88,32.2903,(50),0.246038,0.00567778,(89),179.514,(77),none
89,30.224,(33),0.242487,0.00609559,(81),227.005,(51),none
90,32.4258,(52),0.236635,0.00403089,(114),205.381,(65),none
91,31.7537,(44),0.23377,0.0054551,(91),176.456,(80),none
92,35.3979,(68),0.226189,0.00663139,(69),160.957,(93),none
93,28.917,(25),0.212228,0.00487656,(101),176.083,(81),none
94,27.3193,(7),0.206732,0.0036868,(120),211.491,(61),none
95,34.1002,(60),0.197428,0.004619,(105),167.622,(88),none
96,36.1295,(73),0.196369,0.00475582,(104),153.251,(96),none
97,28.4014,(19),0.193929,0.00450084,(107),169.586,(87),none
98,32.6474,(53),0.188692,0.0062914,(77),162.894,(92),none
99,36.0885,(72),0.188358,0.00522974,(97),153.325,(95),none
100,35.7501,(71),0.187489,0.00849899,(59),135.833,(103),none
101,27.9275,(13),0.184915,0.00352196,(121),214.032,(58),none
102,27.8446,(12),0.183667,0.00386596,(117),197.422,(66),none
103,31.9787,(46),0.178211,0.00585585,(83),152.054,(98),none
104,32.1738,(48),0.170458,0.00544271,(92),158.604,(94),none
105,36.7866,(76),0.169166,0.00649114,(73),120.936,(114),none
106,29.7872,(31),0.165604,0.00413551,(111),173.633,(85),none
107,35.0484,(67),0.165339,0.00621255,(79),123.093,(111),none
108,34.848,(65),0.162873,0.00640082,(75),122.376,(112),none
109,28.1887,(16),0.162337,0.00459496,(106),183.397,(73),none
110,28.6516,(21),0.158471,0.00339416,(124),179.72,(76),none
111,34.2599,(61),0.154943,0.00678101,(67),129.665,(105),none
112,28.3577,(18),0.152463,0.00313221,(128),179.14,(78),none
113,28.1034,(15),0.151643,0.00409064,(112),142.692,(101),none
114,28.7173,(22),0.140085,0.00403498,(113),166.957,(89),none
115,38.2364,(84),0.138124,0.00534557,(93),101.612,(127),none
116,29.7368,(30),0.131099,0.00434299,(109),152.479,(97),none
117,30.6655,(37),0.125519,0.00381033,(118),142.154,(102),none
118,32.2203,(49),0.123452,0.00389648,(115),127.401,(107),none
119,27.04,(2),0.119917,0.00319667,(127),164.747,(91),none
120,28.2591,(17),0.118486,0.0038843,(116),129.583,(106),none
121,27.7996,(11),0.115254,0.00351108,(122),149.09,(99),none
122,31.6871,(43),0.112559,0.00525473,(96),109.268,(120),none
123,31.5388,(42),0.106093,0.00349105,(123),108.951,(121),none
