Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1686.0,(2),40.2404,1058.91,29.18,(6),187.017,(0),none
1,8395.0,(9),18.0335,500.742,189.87,(0),9.7578,(16),none
2,9645.0,(11),16.8244,443.595,60.99,(1),34.4145,(3),none
3,2480.0,(3),33.1791,432.348,32.71,(5),57.4299,(1),none
4,6699.0,(8),20.1876,186.156,44.33,(3),23.4963,(5),none
5,19745.0,(16),11.7588,127.295,40.0,(4),15.1015,(8),none
6,14817.0,(14),13.5741,118.979,47.8,(2),12.9604,(12),none
7,4718.0,(7),24.0554,99.5917,13.35,(11),32.0561,(4),none
8,23280.0,(17),10.8293,84.4311,25.0,(7),11.913,(13),none
9,1333.0,(1),45.2559,66.3178,8.17,(16),38.2841,(2),none
10,11369.0,(12),15.4964,65.5394,20.1,(9),13.6118,(10),none
11,3804.0,(5),26.7899,55.2554,10.94,(13),20.2204,(7),none
12,13375.0,(13),14.2871,53.7705,18.2,(10),10.6478,(15),none
13,17640.0,(15),12.4406,51.1155,20.5,(8),8.53025,(17),none
14,9097.0,(10),17.3237,44.1324,12.54,(12),10.8686,(14),none
15,4283.0,(6),25.2474,40.9726,9.94,(14),14.4516,(9),none
16,2706.0,(4),31.7634,30.1886,8.44,(15),13.3468,(11),none
17,480.0,(0),75.4171,23.6667,5.874,(17),20.7032,(6),none
