Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2.06399,(0),1150.1,342075.0,2.63569,(34),30.5411,(4),none
1,16.3473,(2),408.665,7039.09,13.2956,(2),230.075,(1),none
2,9.22873,(1),543.901,1811.21,13.2334,(3),1.53495,(33),none
3,18.7277,(3),381.811,834.532,3.1789,(33),13.0903,(6),none
4,53.4487,(10),226.007,662.382,8.517,(7),1.89274,(31),none
5,130.249,(22),144.778,354.214,12.716,(4),1.11686,(36),none
6,63.6447,(11),207.114,342.667,7.2288,(9),1.33657,(35),none
7,46.2065,(9),243.074,331.628,3.7381,(26),5.1197,(18),none
8,117.462,(21),152.455,266.596,4.229,(19),5.92021,(14),none
9,73.3356,(12),192.945,227.47,13.5999,(1),0.481744,(51),none
10,141.277,(25),139.013,189.194,3.236,(32),6.88397,(11),none
11,113.098,(20),155.369,180.688,3.749,(25),4.60104,(19),none
12,102.753,(17),163.002,178.32,3.964,(22),3.91608,(22),none
13,91.7459,(15),172.503,151.846,7.8801,(8),1.07005,(38),none
14,146.572,(26),136.479,125.083,3.608,(28),3.31767,(24),none
15,214.793,(40),112.741,122.92,6.772,(11),0.922023,(41),none
16,33.6698,(7),284.754,119.171,13.7917,(0),0.522183,(50),none
17,98.2067,(16),166.732,108.769,2.5634,(35),5.64335,(15),none
18,231.027,(43),108.707,103.486,9.358,(6),0.547569,(48),none
19,160.585,(28),130.388,103.377,6.996,(10),0.844924,(44),none
20,41.4575,(8),256.619,99.9984,3.2701,(31),2.22861,(28),none
21,21.3394,(4),357.684,97.5379,0.6452,(54),46.0362,(3),none
22,84.7894,(14),179.44,93.2748,4.1048,(21),2.17543,(30),none
23,152.39,(27),133.848,91.1888,6.582,(13),0.989597,(39),none
24,174.823,(32),124.966,86.8641,5.81,(15),1.08864,(37),none
25,108.717,(19),158.468,80.5265,1.81,(41),7.9425,(10),none
26,199.526,(36),116.974,76.4161,6.768,(12),0.847776,(43),none
27,207.294,(39),114.762,67.1659,1.764,(43),28.5616,(5),none
28,192.184,(35),119.188,66.0015,2.492,(36),3.31884,(23),none
29,187.066,(34),120.807,61.5538,5.364,(17),0.941636,(40),none
30,273.299,(51),99.9474,61.4954,11.107,(5),0.234129,(56),none
31,106.765,(18),159.91,60.3214,1.473,(47),8.72112,(9),none
32,181.293,(33),122.716,58.1401,3.877,(24),1.52424,(34),none
33,297.523,(55),95.7923,55.0602,5.425,(16),0.80363,(46),none
34,243.324,(44),105.925,48.8178,3.697,(27),1.8868,(32),none
35,135.904,(23),141.734,45.3234,1.682,(44),6.14763,(12),none
36,284.625,(52),97.9387,43.4086,4.871,(18),0.806738,(45),none
37,24.2549,(6),335.499,38.231,1.4968,(45),5.29177,(17),none
38,206.053,(38),115.107,34.6721,1.917,(39),6.0917,(13),none
39,292.251,(54),96.6524,29.347,1.479,(46),5.33361,(16),none
40,288.998,(53),97.1949,26.5387,1.765,(42),3.01374,(25),none
41,166.838,(29),127.921,24.4935,1.894,(40),2.42005,(27),none
42,304.694,(56),94.6583,21.1527,3.884,(23),0.476321,(53),none
43,263.194,(49),101.848,20.8364,4.158,(20),0.479678,(52),none
44,257.175,(48),103.033,16.5358,3.391,(29),0.530827,(49),none
45,170.206,(31),126.649,15.4858,0.703,(51),11.2358,(7),none
46,22.6102,(5),347.487,15.4295,1.1329,(49),8.77483,(8),none
47,223.893,(42),110.426,14.4252,5.839,(14),0.35661,(55),none
48,248.645,(46),104.785,12.5867,2.415,(37),0.851377,(42),none
49,138.347,(24),140.477,10.9362,0.229,(55),357.255,(0),none
50,252.602,(47),103.961,8.65971,3.348,(30),0.438127,(54),none
51,219.005,(41),111.651,8.20102,2.401,(38),0.679213,(47),none
52,266.867,(50),101.145,8.13078,0.961,(50),2.73334,(26),none
53,81.9214,(13),182.554,7.6477,0.2283,(56),121.167,(2),none
54,204.103,(37),115.655,6.49356,1.457,(48),2.17986,(29),none
55,245.409,(45),105.474,5.39524,0.697,(52),4.55219,(20),none
56,168.669,(30),127.225,4.08063,0.672,(53),4.08475,(21),none
