Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1555.11,(5),43.0021,6582.27,16.19,(7),1439.31,(0),none
1,1989.12,(7),38.0224,5381.3,16.02,(8),1111.8,(1),none
2,3852.27,(12),27.3219,2508.82,17.15,(6),498.243,(7),none
3,2602.14,(8),33.2433,1902.1,9.42,(24),578.882,(4),none
4,2830.14,(9),31.8761,1799.48,10.46,(20),523.144,(6),none
5,4230.24,(13),26.0728,1433.35,11.77,(18),354.031,(8),none
6,5596.31,(18),22.6683,1429.01,15.15,(12),288.064,(10),none
7,1459.04,(4),44.3952,1406.82,6.32,(30),639.885,(3),none
8,6647.58,(20),20.7988,1399.59,14.1,(15),272.941,(11),none
9,13600.1,(33),14.5411,1307.29,21.6,(1),191.876,(16),none
10,7190.5,(22),19.9982,1256.32,21.1,(2),220.201,(14),none
11,814.245,(2),59.4281,1024.52,5.744,(31),665.911,(2),none
12,9979.62,(27),16.9751,993.661,15.52,(11),166.72,(19),none
13,9274.0,(25),17.6091,970.565,20.67,(3),154.26,(21),none
14,7869.41,(24),19.1161,951.368,15.68,(10),178.665,(18),none
15,6626.04,(19),20.8326,887.696,10.4,(21),203.249,(15),none
16,12760.6,(31),15.0118,876.382,20.5,(4),123.325,(26),none
17,13550.0,(32),14.568,867.092,14.9,(13),146.285,(23),none
18,12560.0,(30),15.1313,848.192,24.0,(0),115.792,(30),none
19,7475.0,(23),19.6139,823.869,13.8,(16),164.77,(20),none
20,11260.6,(28),15.9804,816.641,19.8,(5),123.702,(25),none
21,3390.18,(11),29.1245,690.987,8.28,(27),237.54,(12),none
22,11850.6,(29),15.5776,622.398,15.9,(9),106.469,(33),none
23,541.017,(0),72.9062,613.659,3.759,(32),546.324,(5),none
24,9761.0,(26),17.1642,557.162,14.74,(14),108.297,(32),none
25,4870.21,(16),24.2994,509.892,11.38,(19),146.983,(22),none
26,6703.47,(21),20.7119,453.964,12.62,(17),118.425,(29),none
27,1690.07,(6),41.2494,446.366,7.8,(28),235.071,(13),none
28,678.525,(1),65.1009,443.133,3.057,(33),346.593,(9),none
29,4634.28,(15),24.9103,396.151,9.17,(25),123.039,(27),none
30,5155.17,(17),23.6183,378.165,10.29,(22),111.416,(31),none
31,4502.26,(14),25.2729,371.59,9.58,(23),120.1,(28),none
32,2917.16,(10),31.3971,343.062,8.99,(26),137.583,(24),none
33,1028.03,(3),52.8892,265.542,6.48,(29),183.665,(17),none
