Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,509.9,(9),73.1725,225.18,2.825,(0),198.346,(6),['56-Ba-138_n-g']
1,82.0,(3),182.467,162.964,1.5765,(2),303.193,(0),['56-Ba-137_n-g']
2,104.145,(8),161.909,144.564,1.991,(1),211.783,(2),['56-Ba-137_n-g']
3,94.1,(5),170.332,122.363,1.536,(3),209.377,(3),['56-Ba-135_n-g']
4,86.8,(4),177.35,98.3497,1.1836,(6),204.391,(4),['56-Ba-137_n-g']
5,99.0,(6),166.063,91.7556,1.2335,(5),184.271,(7),['56-Ba-135_n-g']
6,101.8,(7),163.763,90.2882,1.076,(8),202.434,(5),['56-Ba-136_n-g']
7,24.37,(0),334.706,63.736,0.8608,(9),261.864,(1),['56-Ba-137_n-g']
8,63.2,(2),207.841,53.2787,1.4693,(4),103.598,(9),['56-Ba-135_n-g']
9,49.8,(1),234.14,42.5473,1.077,(7),105.66,(8),['56-Ba-135_n-g']
