Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,35.8,(0),276.153,2124.01,2.2489,(16),3503.3,(0),none
1,238.9,(3),106.901,1668.5,5.193,(6),1082.61,(1),none
2,318.6,(5),92.5695,1252.88,5.44,(3),759.892,(3),none
3,564.9,(9),69.5192,670.526,5.011,(8),362.611,(5),none
4,53.7,(1),225.478,668.265,3.0036,(14),939.405,(2),none
5,788.3,(14),58.8498,546.528,5.428,(4),263.003,(8),none
6,646.2,(12),64.9991,473.122,5.046,(7),276.992,(7),none
7,394.6,(6),83.1787,437.826,4.437,(9),295.619,(6),none
8,604.0,(10),67.2314,417.15,5.303,(5),215.103,(9),none
9,749.7,(13),60.3458,416.984,5.714,(2),207.657,(11),none
10,1201.0,(16),47.6781,372.467,8.16,(0),122.408,(14),none
11,189.5,(2),120.029,365.052,2.624,(15),418.973,(4),none
12,294.3,(4),96.3154,260.342,3.847,(10),209.102,(10),none
13,930.5,(15),54.1667,259.915,6.497,(1),115.091,(15),none
14,482.7,(8),75.2059,185.752,3.306,(12),132.236,(12),none
15,468.2,(7),76.3616,162.829,3.104,(13),125.513,(13),none
16,637.9,(11),65.4206,159.006,3.806,(11),104.928,(16),none
