Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,21.38,(2),357.344,787.267,0.8956,(7),2605.68,(0),['51-Sb-123_n-g']
1,15.39,(1),421.184,390.82,0.7314,(8),1573.39,(2),['51-Sb-121_n-g']
2,6.24,(0),661.452,318.227,0.64143,(9),1697.13,(1),['51-Sb-121_n-g']
3,104.88,(6),161.341,213.266,1.499,(2),375.064,(4),['51-Sb-123_n-g']
4,89.5962,(5),174.56,175.014,2.0174,(0),216.265,(7),['51-Sb-121_n-g']
5,126.65,(7),146.821,168.119,1.499,(3),285.627,(5),['51-Sb-121_n-g']
6,29.6,(3),303.7,164.547,0.9031,(6),515.669,(3),['51-Sb-121_n-g']
7,149.69,(9),135.05,150.949,1.573,(1),234.378,(6),['51-Sb-121_n-g']
8,73.77,(4),192.376,87.8856,1.1213,(5),197.991,(8),['51-Sb-121_n-g']
9,144.16,(8),137.616,76.0658,1.492,(4),124.718,(9),['51-Sb-121_n-g']
