Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,80.1,(1),184.618,1805.4,1.6749,(20),3603.82,(1),none
1,33.23,(0),286.633,1407.28,1.3771,(21),4154.84,(0),none
2,198.5,(3),117.276,877.251,2.248,(17),1259.93,(2),none
3,341.0,(5),89.4774,695.106,5.35,(0),503.086,(6),none
4,150.402,(2),134.73,687.594,1.998,(18),1095.54,(3),none
5,201.8,(4),116.313,587.026,1.901,(19),963.607,(4),none
6,376.7,(6),85.132,501.873,3.009,(13),504.272,(5),none
7,451.4,(7),77.7696,386.901,2.843,(15),369.879,(7),none
8,515.7,(9),72.7599,367.853,3.166,(12),324.646,(9),none
9,477.0,(8),75.6539,337.33,2.413,(16),344.789,(8),none
10,821.9,(14),57.6343,312.652,4.357,(1),194.26,(11),none
11,713.3,(11),61.8664,273.249,3.687,(8),189.427,(12),none
12,729.7,(12),61.1672,264.936,3.744,(7),197.827,(10),none
13,794.3,(13),58.6271,259.213,3.684,(9),188.193,(13),none
14,842.2,(15),56.9355,228.294,3.168,(11),172.326,(14),none
15,900.1,(16),55.0738,222.775,4.173,(2),151.038,(16),none
16,1142.11,(19),48.8919,186.635,3.85,(4),117.822,(18),none
17,1182.9,(21),48.0415,184.239,4.11,(3),111.717,(20),none
18,705.503,(10),62.2073,183.135,2.933,(14),167.706,(15),none
19,1153.8,(20),48.6436,181.06,3.84,(5),115.929,(19),none
20,981.1,(17),52.7514,175.236,3.348,(10),126.005,(17),none
21,1054.1,(18),50.892,151.299,3.76,(6),100.614,(21),none
