Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,51.6792,(7),229.844,1936.35,33.1516,(2),0.340207,(8),none
1,27.8388,(6),313.159,1599.38,9.89,(4),2.56755,(7),none
2,88.7188,(8),175.422,1203.74,39.7979,(1),0.19962,(9),none
3,144.674,(10),137.371,881.943,48.821,(0),0.100762,(11),none
4,3.77932,(0),849.931,856.952,4.5741,(6),15.1625,(1),none
5,19.3252,(5),375.862,746.901,4.5673,(7),6.0599,(4),none
6,15.0142,(4),426.422,417.846,3.907,(8),5.45207,(5),none
7,113.258,(9),155.259,343.008,5.517,(5),4.30099,(6),none
8,11.4707,(3),487.861,284.449,1.9823,(10),12.5327,(2),none
9,8.149,(2),578.813,270.33,3.56755,(9),6.88834,(3),none
10,179.006,(11),123.497,216.273,11.052,(3),0.180107,(10),none
11,5.4845,(1),705.541,86.1477,1.12758,(11),16.8215,(0),none
