Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,104.04,(3),1236.52,1.682,(25),2431.41,(1),none
1,27.6,(0),773.95,1.2213,(29),2502.44,(0),none
2,299.672,(9),695.136,2.566,(12),799.476,(4),none
3,365.045,(12),617.19,3.326,(1),583.028,(7),none
4,347.321,(11),612.802,2.62,(11),657.205,(6),none
5,73.6531,(2),509.876,1.2782,(28),1250.18,(2),none
6,126.962,(4),485.837,1.595,(27),935.778,(3),none
7,325.058,(10),415.734,2.068,(20),524.388,(8),none
8,503.412,(17),384.159,2.847,(6),380.975,(10),none
9,491.323,(16),342.118,2.205,(17),370.452,(11),none
10,483.028,(15),333.634,2.207,(16),364.31,(12),none
11,735.6,(24),297.085,3.388,(0),238.056,(15),none
12,591.772,(19),281.574,2.722,(9),266.341,(13),none
13,170.354,(5),277.776,1.793,(21),469.668,(9),none
14,50.0138,(1),246.757,1.0608,(30),724.033,(5),none
15,890.05,(30),232.86,3.282,(2),185.281,(19),none
16,882.478,(29),225.16,3.043,(3),184.605,(20),none
17,690.698,(23),223.825,2.731,(8),202.08,(17),none
18,566.087,(18),213.396,2.374,(14),219.626,(16),none
19,765.078,(25),197.01,2.858,(5),169.585,(22),none
20,611.646,(20),192.743,2.372,(15),196.568,(18),none
21,800.481,(26),188.668,3.039,(4),157.531,(23),none
22,225.734,(7),173.211,1.732,(23),265.17,(14),none
23,644.439,(21),163.092,2.775,(7),151.278,(24),none
24,435.94,(14),126.112,2.192,(18),144.909,(25),none
25,678.089,(22),113.52,2.643,(10),106.549,(29),none
26,851.371,(27),107.601,2.393,(13),174.659,(21),none
27,426.346,(13),103.931,2.12,(19),122.298,(28),none
28,207.849,(6),83.5883,1.707,(24),133.251,(26),none
29,241.796,(8),67.8126,1.739,(22),101.715,(30),none
30,853.075,(28),5.61875,1.639,(26),127.714,(27),none
